"#tblds_01_OilData.csv: Concentrations of volatile organic compounds in oil samples collected at the  National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA and an oil spill site near Cass Lake, Minnesota, USA between 1984 and 2010.",,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR.  NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's.",,,,,,,,,,,,,,,,
dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,medium_cd,sample_type_cd,lab_type_cd,lab_rep_cd,lab_run_cd,parm_cd,parm_shortname,remark_cd,result_va,meth_cd,pub,Comments
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO043,EtCyHex_dEtBz_mgG,,0.987,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO014,135TMeBz_mgG,,0.819,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO009,124TMeBz_mgG,,2.195,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO005,123TMeBz_mgG,,0.802,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO032,2Me_dNaph_mgG,,0.465,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO032,2Me_dNaph_mgG,,0.906,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO032,2Me_dNaph_mgG,,0.835,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO032,2Me_dNaph_mgG,,0.679,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO032,2Me_dNaph_mgG,,0.487,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO032,2Me_dNaph_mgG,,0.655,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.56,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05A,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO032,2Me_dNaph_mgG,,0.81,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05B,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO032,2Me_dNaph_mgG,,0.646,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO032,2Me_dNaph_mgG,,0.6,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO032,2Me_dNaph_mgG,,0.715,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO032,2Me_dNaph_mgG,,0.697,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO032,2Me_dNaph_mgG,,0.659,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.734,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.647,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.686,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO032,2Me_dNaph_mgG,,0.736,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO032,2Me_dNaph_mgG,,0.542,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,1.047,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.503,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.669,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.835,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.486,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO007,1245TMeBz_dNaph_mgG,,0.135,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO003,1235TMeBz_d-Naph_mgG,,0.322,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x604A,B604-87,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.768,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO001,1234TMeBz_dNaph_mgG,,0.568,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO054,Naph_mgG,,0.258,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO032,2Me_dNaph_mgG,,0.459,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.31,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,xCL-MW3,CL-MW3-07-1,7/15/2001,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO060,nC6_mgG,<,0.01,xLCA01,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO022,1Me_dNaph_mgG,,0.301,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87A,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO022,1Me_dNaph_mgG,,0.584,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO022,1Me_dNaph_mgG,,0.575,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87B,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,2,xLO022,1Me_dNaph_mgG,,0.438,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO022,1Me_dNaph_mgG,,0.326,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-87C,7/15/1987,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,2,xLO022,1Me_dNaph_mgG,,0.44,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.381,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05A,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO022,1Me_dNaph_mgG,,0.569,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05B,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO022,1Me_dNaph_mgG,,0.424,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-05C,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO022,1Me_dNaph_mgG,,0.395,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08A,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO022,1Me_dNaph_mgG,,0.477,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08B,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,B,1,xLO022,1Me_dNaph_mgG,,0.481,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x421B,B421-08C,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,C,1,xLO022,1Me_dNaph_mgG,,0.436,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-89,7/15/2009,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.494,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-05,7/15/2005,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.426,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x306,B306-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.514,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,1,xLO022,1Me_dNaph_mgG,,0.511,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L7,A,2,xLO022,1Me_dNaph_mgG,,0.35,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.735,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x423,B423-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.316,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-89,7/15/1989,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.451,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-04,7/15/2004,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.557,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
ds_01,x319,B319-08,7/15/2008,Estimated the sampling month and day to mid summer of the known sample collection year.,OW,9,L9,A,1,xLO022,1Me_dNaph_mgG,,0.3,xLCA02,"Baedecker, M.J., Eaganhouse, R.P., Bekins, B.A., and Delin, G.N., 2011, Loss of volatile hydrocarbons from LNAPL oil source: Journal of Contaminant Hydrology, v. 126, pp. 140-152.",
