"#tblds_11_OrganicAcids_1980s_1990s.csv: Concentrations of low-molecular-weight organic acids in groundwater derived from the degradation of petroleum contamination at National Crude Oil Spill Fate and Natural Attenuation Research Site near Bemidji, Minnesota, USA from 1986 - 1990.  For wells with no oil, groundwater samples were collected with a submersible pump (Keck or Fultz) fitted with polytetrafluoroethylene (PTFE) tubing.  For wells with oil, groundwater samples were collected with a PTFE bailer.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"#Data code definitions: refer to the metadata file, HistoricalData_metadata.xml, provided with this data release (https://doi.org/10.5066/P9FJ8I0P) and the data dictionary tables available at https://doi.org/10.5066/F7736PDR. NOTE: An ""x"" was prepended to the values in the LocalSiteName, parm_cd, and meth_cd fields to prevent automatic truncation of leading 0's in the field by software programs used to open .csv files. Users can format this field as text and then use a ""Find and Replace"" tool to remove the x's if so desired.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RecordID,dataset_id,LocalSiteName,OrigSiteName,sample_dt,Comments_sample_dt,qaqc_sample,medium_cd,sample_type_cd,lab_type_cd,lab_rep_cd,lab_run_cd,parm_cd,parm_shortname,remark_cd,result_va,result_variability,result_variability_descript,meth_cd,pub,Comments,Comments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
921,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO082,x_x_DMe_cyclohexanoic_acid_ugL,U,,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
922,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO088,benzoic_acid_ugL,<,6.7,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
923,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO083,o_toluic_acid_ugL,<,5.9,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
924,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO096,m_toluic_acid_ugL,<,7.2,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
925,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO097,p_toluic_acid_ugL,<,6.3,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
926,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO098,phenylacetic_acid_ugL,<,7.2,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO099,2_4_and_2_5_DMe_benzoic_acid_ugL,,40.5,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
928,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO100,2_6_DMe_benzoic_acid_ugL,<,6,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
929,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO101,m_MePh_acetic_acid_ugL,,97.2,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
930,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO102,p_MePh_acetic_acid_ugL,,182,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
931,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO103,3_4_DMe_benzoic_acid_ugL,<,7.6,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
932,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO086,2_4_6_TMe_benzoic_acid_ugL,,22.8,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
933,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO091,unk_aliphatics_ugL,E,337,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
934,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO093,unk_aromatics_ugL,E,597,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
935,ds_11,x532A,B 532a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO092,unk_alicyclics_ugL,E,1372,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
937,ds_11,x533A,B 533a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO075,acetic_acid_ugL,,60,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
938,ds_11,x533A,B 533a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO076,propanoic_acid_ugL,,5.9,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
939,ds_11,x533A,B 533a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO104,isobutanoic_acid_ugL,,3.2,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,Final,Actual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WI DNR GRO,MNPCA,,UNKNOWN,1/1/1900
940,ds_11,x533A,B 533a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO081,butanoic_acid_ugL,,2.4,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
941,ds_11,x533A,B 533a #1,7/15/1988,Exact sample date unknown. I. Cozzarelli records indicated only month/year of sample collection.  Assigned sample date of the 15th of the month.  ,N,WG,9,L9,A,1,xLO077,isopentanoic_acid_ugL,<,2.6,,,xLGC03,"Cozzarelli, I.M., Baedecker, M.J., Eganhouse, R.P., and Goerlitz, D.F. 1994. The geochemical evolution of low-molecular-weight organic acids derived from the degradation of petroleum contaminants in groundwater. Geochimica et Cosmochimica Acta 58, no. 2: 863–877; Cozzarelli, I.M., 1993, The biogeochemical fate of organic acids in a shallow aquifer contaminated with gasoline: Charlottesville, University of Virginia, Ph.D. dissertation, 240 p.; Cozzarelli, I.M., Eganhouse. R.P., and  Baedecker, M.J. 1990. Transformation of monoaromatic hydrocarbons to organic acids in anoxic groundwater environment. Environmental Geology and Water Sciences, 16(2), pp.135-141.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
